,tilsynsobjektid,orgnummer,navn,adrlinje1,adrlinje2,postnr,poststed,tilsynid,sakref,status,dato,total_karakter,tilsynsbesoektype,tema1_no,tema1_nn,karakter1,tema2_no,tema2_nn,karakter2,tema3_no,tema3_nn,karakter3,tema4_no,tema4_nn,karakter4,business_status,dine_in,name,price_level,rating,types,user_ratings_total,reservable,website,editorial_summary
44,Z1307291435111893252HVZHH_Tilsynsobjekt,999259766.0,Baltazar Ristorante & Enoteca AS,DRONNINGENS GATE 27,,154.0,OSLO,Z1911221055177850240CHZPS_TilsynAvtale,2019/253900,0,22112019,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baltazar Ristorante & Enoteca,2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1078.0,True,http://www.baltazar.no/,"{'language': 'en', 'overview': 'Stylish restaurant & exposed brick enoteca for modern & classic Italian cuisine, plus fine wines.'}"
45,Z1307291435111893252HVZHH_Tilsynsobjekt,999259766.0,Baltazar Ristorante & Enoteca AS,DRONNINGENS GATE 27,,154.0,OSLO,Z2209081318520560240XQVUL_TilsynAvtale,2022/147614,0,8092022,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baltazar Ristorante & Enoteca,2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1078.0,True,http://www.baltazar.no/,"{'language': 'en', 'overview': 'Stylish restaurant & exposed brick enoteca for modern & classic Italian cuisine, plus fine wines.'}"
46,Z1307291435111893252HVZHH_Tilsynsobjekt,999259766.0,Baltazar Ristorante & Enoteca AS,DRONNINGENS GATE 27,,154.0,OSLO,Z1603151227504480240IDEBC_TilsynAvtale,2016/47085,0,15032016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Baltazar Ristorante & Enoteca,2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1078.0,True,http://www.baltazar.no/,"{'language': 'en', 'overview': 'Stylish restaurant & exposed brick enoteca for modern & classic Italian cuisine, plus fine wines.'}"
47,Z1307291435111893252HVZHH_Tilsynsobjekt,999259766.0,Baltazar Ristorante & Enoteca AS,DRONNINGENS GATE 27,,154.0,OSLO,Z1709281047089170240EMEEC_TilsynAvtale,2017/198355,0,27092017,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baltazar Ristorante & Enoteca,2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1078.0,True,http://www.baltazar.no/,"{'language': 'en', 'overview': 'Stylish restaurant & exposed brick enoteca for modern & classic Italian cuisine, plus fine wines.'}"
48,Z1307291435111893252HVZHH_Tilsynsobjekt,999259766.0,Baltazar Ristorante & Enoteca AS,DRONNINGENS GATE 27,,154.0,OSLO,Z1612061354162600240YGVQA_TilsynAvtale,2016/239862,0,6122016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baltazar Ristorante & Enoteca,2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1078.0,True,http://www.baltazar.no/,"{'language': 'en', 'overview': 'Stylish restaurant & exposed brick enoteca for modern & classic Italian cuisine, plus fine wines.'}"
49,Z1307291435111893252HVZHH_Tilsynsobjekt,999259766.0,Baltazar Ristorante & Enoteca AS,DRONNINGENS GATE 27,,154.0,OSLO,Z1810161040319200239OUNEX_TilsynAvtale,2018/230210,0,12102018,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baltazar Ristorante & Enoteca,2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1078.0,True,http://www.baltazar.no/,"{'language': 'en', 'overview': 'Stylish restaurant & exposed brick enoteca for modern & classic Italian cuisine, plus fine wines.'}"
50,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z1604271640539880240XQAXX_TilsynAvtale,2016/83938,0,27042016,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
51,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z1712221244588240239NKEBE_TilsynAvtale,2017/271934,0,22122017,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
52,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z2001281205347680240GYWVI_TilsynAvtale,2020/18821,0,28012020,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
53,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z1808141236174500240SQWHH_TilsynAvtale,2018/182842,0,14082018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
54,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z2206301348541790239SOLRJ_TilsynAvtale,2022/130806,0,30062022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
55,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z1808211349439950240TNDTT_TilsynAvtale,2018/182842,0,21082018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
56,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z1712281007532950240VJXNX_TilsynAvtale,2017/271934,0,28122017,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
57,Z1208231314131033252BLAEC_Tilsynsobjekt,998842875.0,Vulkanfisk AS - Restaurant,Vulkan 5,,178.0,OSLO,Z1701111503475140240WTUVV_TilsynAvtale,2016/267417,0,11012017,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,,Vulkanfisk,2.0,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",522.0,True,https://www.vulkanfisk.no/,
58,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1603081039330830240QIAGN_TilsynAvtale,2016/31641,0,8032016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
59,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1610311257363960239VJORS_TilsynAvtale,2016/225607,0,31102016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
60,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z2207271751512910240RWZOB_TilsynAvtale,2022/156256,0,27072022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
61,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1610252049169260239TNLIE_TilsynAvtale,2016/225607,0,25102016,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
62,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1810312043086100240OSAJN_TilsynAvtale,2018/244221,0,31102018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
63,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1602181658593280240EKTTN_TilsynAvtale,2016/31641,0,18022016,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
64,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1811261452087830239GPLOA_TilsynAvtale,2018/244221,0,26112018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
65,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1710040902072270240QNPEM_TilsynAvtale,2017/202691,0,3102017,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
66,Z1006052055576281190YTXKC_Tilsynsobjekt,987143622.0,Restaurant Oriental,ARBEIDERGATA 2,,159.0,OSLO,Z1911252041006510239SDKFQ_TilsynAvtale,2019/257259,0,25112019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Restaurant Oriental,2.0,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",259.0,True,https://oriental.no/,
67,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1605311437573000239WVIIL_TilsynAvtale,2016/91006,0,31052016,2,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
68,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1909261854536840240QKKLQ_TilsynAvtale,2019/213030,0,25092019,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
69,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1910251255154990240NYLMU_TilsynAvtale,2019/213030,0,25102019,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
70,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1604211540368160240GBXKW_TilsynAvtale,2016/91006,0,21042016,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
71,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1711231636092530240ORSWP_TilsynAvtale,2017/233836,0,23112017,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
72,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z2101291221342040240SPRWQ_TilsynAvtale,2021/15284,0,29012021,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
73,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1910151429073770239JETXV_TilsynAvtale,2019/213030,0,15102019,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
74,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z2209141352037120240EKIBQ_TilsynAvtale,2022/198642,0,14092022,2,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
75,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1702101448276920240OKOKY_TilsynAvtale,2017/29676,0,10022017,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
76,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1810261310384520239VQWOF_TilsynAvtale,2018/239895,0,26102018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
77,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z2101251417436380239GDRVA_TilsynAvtale,2021/15284,0,25012021,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,3.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,3.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
78,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1606161444317040240YHKSP_TilsynAvtale,2016/91006,0,16062016,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
79,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z2209161537306320240PEPFT_TilsynAvtale,2022/198642,0,16092022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
80,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z2105041613202490240AAYMQ_TilsynAvtale,2021/93607,0,27042021,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
81,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1703141343544490239ZVAJO_TilsynAvtale,2017/29676,0,14032017,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
82,Z1204270921043750193OYUMT_Tilsynsobjekt,998775779.0,Verona Pizza og kebab,BRUGATA 10,,186.0,OSLO,Z1810261135249400240DSAIQ_TilsynAvtale,2018/239895,0,25102018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Verona pizza,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,,https://restaurantguiden.osloby.no/sentrum/verona-pizza-og-kebab,
